product_ean,product_description,product_image,offer_ean,offer_currency,offer_original_price,offer_new_price,offer_discount,offer_percent_discount,offer_stock,offer_stock_unit,offer_start_time,offer_end_time,offer_last_update,store_id,store_name,store_brand,store_lat,store_lng,store_street,store_city,store_zip,store_country,store_hours_today,store_hours_tomorrow
5713300017207,"SMOOTHIE ÆBLE, MANGO PREMIUER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fb30cc115f42322923daa897891f3d68",5712580149462,DKK,15,12,3,20,3,each,2026-03-26 08:24:50,2026-05-24 21:59:59,2026-03-27 19:08:53,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5410146413643,JORDBÆR DRIK DANONINO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5b1c09f67f4d938a4832a05d2646f996",5712580149561,DKK,25,17,8,32,3,each,2026-03-26 08:33:59,2026-04-26 21:59:59,2026-03-27 19:23:58,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205009939,FANØ BRØD SIGNATURBRØD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/695cd25f4ef04a794a7410a5554c8242",5712580152721,DKK,25.95,13,12.95,49.9,2,each,2026-03-27 16:35:28,2026-03-30 21:59:59,2026-03-27 19:53:58,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5038862132183,INNOCENT BLÅBÆR/SOL/ 900 ML +PANT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580137919,DKK,22,18,4,18.18,5,each,2026-03-19 12:40:28,2026-03-29 21:59:59,2026-03-27 20:54:13,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5704000502865,HOLLANDAISE JENSENS,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148410,DKK,5,4,1,20,4,each,2026-03-26 07:21:30,2026-04-26 21:59:59,2026-03-28 07:21:48,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196374773,GRILLPØLSER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580149363,DKK,49,20,29,59.18,6,each,2026-03-26 08:20:29,2026-04-05 21:59:59,2026-03-28 07:36:48,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196303483,RULLEPØLSE STEFF HOULBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f8be3e3ec750f214d8034ccd2b3c8726",5712580148960,DKK,9,7,2,22.22,24,each,2026-03-26 07:46:18,2026-04-19 21:59:59,2026-03-28 08:06:51,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707673110207,FÆTTER KRAS REVET THEM,,5712580151953,DKK,18,12,6,33.33,18,each,2026-03-27 05:29:15,2026-04-26 21:59:59,2026-03-28 09:52:11,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
8010558103223,LF MOZZARELLA CASEIFICIO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/197e0ef24869586264942c634429f833",5712580148830,DKK,12.95,10,2.95,22.78,5,each,2026-03-26 07:32:02,2026-03-28 22:59:59,2026-03-28 09:52:11,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5760466870306,A38 ØKO 1KG ARLA CULTURA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/950733da79a4a77a10477bf2fbed3ae9",5712580152523,DKK,20.15,11,9.15,45.41,8,each,2026-03-27 15:52:03,2026-03-29 21:59:59,2026-03-28 10:07:04,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196154573,HAMBURGERRYG PÅLÆKKER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148304,DKK,16.95,9,7.95,46.9,17,each,2026-03-26 07:18:19,2026-03-30 21:59:59,2026-03-28 10:22:05,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710815000762,ØKO GÆR MALTESERKORS,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c7a87013-8d8f-49e9-b548-56f0ef8d15e7",5712580152462,DKK,5.75,3,2.75,47.83,13,each,2026-03-27 15:35:20,2026-03-30 21:59:59,2026-03-28 10:22:05,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5760466995184,MADLAVNINGSFLØDE 15% ARLA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6b046322-e742-41ca-a316-79999c889fce",5712580152479,DKK,24.95,10,14.95,59.92,10,each,2026-03-27 15:40:02,2026-03-28 22:59:59,2026-03-28 10:37:16,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5900857014678,CMT CHEESE HAV 135G CMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8933ca461a8143d71b4295b9e612c324",5712580149103,DKK,18,14,4,22.22,7,each,2026-03-26 07:57:54,2026-04-26 21:59:59,2026-03-28 10:37:16,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196303452,HAMBURGERRYG STEFF HOULBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/acc40c98451771663ce3ac72769c9d6d",5712580148977,DKK,9,5,4,44.44,42,each,2026-03-26 07:46:27,2026-04-26 21:59:59,2026-03-28 10:52:19,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205009823,GILLELEJE HAVN SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/08cf2494ade1a5d0197e1060d35d2cff",5712580847610,DKK,15,11,4,26.67,3,each,2026-03-27 07:25:39,2026-03-28 22:59:59,2026-03-27 11:07:37,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712876710895,NEKTAR ÆBLE FRUGTKOMPAGNIET,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8816a83e28ea3faafc6a12b9bab8c8fd",5712580846743,DKK,12.95,10,2.95,22.78,2,each,2026-03-26 07:45:57,2026-03-28 22:59:59,2026-03-27 13:52:49,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5703985055922,HAVARTI 45+ CIP 350G MAMMEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6fda56dd3306da40302f752e7cfef5a4",5712580840536,DKK,29,23,6,20.69,2,each,2026-03-20 06:06:53,2026-05-14 21:59:59,2026-03-27 15:52:59,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5710405309985,CHEEZ AND FUN LEENDE KO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/797d86f3f237574190d4614dec0517a1",5712580840451,DKK,24,19,5,20.83,1,each,2026-03-20 05:54:58,2026-05-18 21:59:59,2026-03-27 14:22:54,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712875617980,GRILLOST ØGO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fdaf70948e1a1a123c6811b5f408eb8b",5712580840369,DKK,22,17,5,22.73,1,each,2026-03-20 05:45:54,2026-05-18 21:59:59,2026-03-27 14:22:54,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5703985045015,GULD ML 45+ MAMMEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e2186d4d-9a5a-4810-b5f9-8ed48dfe11c1",5712580839394,DKK,65.95,30,35.95,54.51,21,each,2026-03-19 06:49:21,2026-03-28 23:00:00,2026-03-27 15:07:53,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5704000520913,HØNSESALAT SØNDER FRIST,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e6a4b71b46d80ac31eb390e61e5a803a",5712580845562,DKK,10,5,5,50,24,each,2026-03-25 10:20:31,2026-04-09 22:00:00,2026-03-27 15:07:53,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5710405068103,HERKULES KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6b9186c5ec0eb7e140c8bd404af6841a",5712580847559,DKK,21.95,11,10.95,49.89,2,each,2026-03-27 07:19:25,2026-03-28 22:59:59,2026-03-27 16:23:10,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712877670846,FILET A LA MØR. PREMIEUR,,5712580847979,DKK,44.95,22,22.95,51.06,2,each,2026-03-28 07:53:46,2026-03-28 22:59:59,2026-03-28 08:37:00,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5713507100269,MIDD.H. LASAGNE LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580847511,DKK,43.99,25,18.99,43.17,1,each,2026-03-27 06:51:33,2026-03-28 22:59:59,2026-03-27 17:08:12,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5711953012518,BLÅ CASTELLO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/736519c5f5bdb7894e8ec0c5b12c3a3e",5712580840550,DKK,42,33,9,21.43,4,each,2026-03-20 06:10:22,2026-04-28 21:59:59,2026-03-27 17:38:18,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
8017070777024,TROFIETTE CASA MILO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580831039,DKK,6,4,2,33.33,5,each,2026-03-11 07:46:03,2026-04-11 21:59:59,2026-03-27 17:38:18,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5760466870306,A38 ØKO 1KG ARLA CULTURA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/950733da79a4a77a10477bf2fbed3ae9",5712580846101,DKK,20.15,11,9.15,45.41,15,each,2026-03-26 06:32:15,2026-03-29 21:59:59,2026-03-27 18:38:21,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712877999497,MINIFRIKADELLER NÆMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580846415,DKK,48.1,38,10.1,21,1,each,2026-03-26 07:16:06,2026-03-30 21:59:59,2026-03-27 18:53:31,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5038862012737,GREENS RØDBEDE INNOCENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/69f872eb5a95aa418dbc577f4dc13298",5712580846712,DKK,17.95,9,8.95,49.86,6,each,2026-03-26 07:45:06,2026-03-28 22:59:59,2026-03-27 20:53:46,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5710328005353,LASAGNE LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580848051,DKK,44.99,25,19.99,44.43,1,each,2026-03-28 08:08:11,2026-03-28 22:59:59,2026-03-28 09:07:04,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5701246102835,SOLSIKKE KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ffeef6c19da362bae19ec3bac6790b94",5712580847542,DKK,21.95,13,8.95,40.77,2,each,2026-03-27 07:17:33,2026-03-28 22:59:59,2026-03-28 06:51:49,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712877670884,SKAFTEKOTELET PREMIEUR,,5712580847948,DKK,34.95,19,15.95,45.64,4,each,2026-03-28 07:29:11,2026-03-28 22:59:59,2026-03-28 07:29:39,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712877164697,KYLLINGEGYROS NAEMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06610009161acf2e4013adf49626707f",5712580848044,DKK,31.99,13,18.99,59.36,4,each,2026-03-28 08:08:01,2026-03-28 22:59:59,2026-03-28 08:08:48,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5707196222401,FRANKFURTER STEFF,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2240fea74947a54b111bc0f0650fe14f",5712580833422,DKK,49,20,29,59.18,9,each,2026-03-13 05:55:15,2026-03-28 23:00:00,2026-03-28 08:22:04,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5707673106293,HAVARTI ØKO SKV THEM,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580840482,DKK,22,19,3,13.64,1,each,2026-03-20 05:59:52,2026-04-11 21:59:59,2026-03-28 08:37:00,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
3275560101734,SPEGEPØLSE 120G M. TRØFFEL,,5712580840642,DKK,20,8,12,60,2,each,2026-03-20 07:16:36,2026-05-18 21:59:59,2026-03-28 09:07:04,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
8411030049662,XXL SERRANO SERRANO,,5712580831152,DKK,39,20,19,48.72,10,each,2026-03-11 08:10:16,2026-05-09 21:59:59,2026-03-28 09:07:04,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5707196312775,FLÆSKESTEG VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3f02883f799f6fc52661a39b5898009d",5712580847955,DKK,79.95,51,28.95,36.21,1,each,2026-03-28 07:53:32,2026-03-29 21:59:59,2026-03-28 09:37:07,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5706911028809,TZATZIKI 200G ATHENA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8bf7060d1833636eb84e754efa0f2648",5712580831190,DKK,12,9,3,25,1,each,2026-03-11 08:12:08,2026-04-03 21:59:59,2026-03-28 09:52:13,43c0c172-437a-465f-8b17-c5adf3c2b93b,Netto Hadsundvej Aalborg,netto,57.037367,9.9535173,Hadsundvej 75B,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5710328002277,ØKO SMØR LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580500300,DKK,35.15,19,16.15,45.95,1,each,2026-03-26 05:06:29,2026-03-31 21:59:59,2026-03-27 10:54:11,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5705522123446,TAPAS DUO CASA CZAJA,,5712580767741,DKK,25,13,12,48,22,each,2026-03-18 14:01:17,2026-04-07 21:59:59,2026-03-27 12:54:24,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5713507100269,MIDD.H. LASAGNE LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580503721,DKK,43.99,31,12.99,29.53,2,each,2026-03-27 15:03:22,2026-03-28 22:59:59,2026-03-27 15:03:46,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5744001160480,SALT HAPSERE KRISPY BAKER,,5712580774787,DKK,12,5,7,58.33,12,each,2026-03-24 14:05:13,2026-03-31 21:59:59,2026-03-27 15:39:50,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5707196264654,ØKO MEDISTER ØGO,,5712580775562,DKK,44.95,27,17.95,39.93,2,each,2026-03-25 06:57:42,2026-03-29 21:59:59,2026-03-27 16:09:57,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5700426219097,A38 NATURAL 1KG ARLA CULTURA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/aa22021ac6a182c3c2d61b8ed35d681e",5712580503325,DKK,20.15,10,10.15,50.37,1,each,2026-03-27 07:07:20,2026-03-30 21:59:59,2026-03-27 16:39:58,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712874603953,GULERODSBOLLER GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a62ec22154da770a7412c5889a3ce8ed",5712580502816,DKK,15.98,8,7.98,49.94,1,each,2026-03-27 04:09:13,2026-03-28 22:59:59,2026-03-27 17:25:08,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
8711200594610,CREMEFINE 19% CREMEFINE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/48ed3d8b-a9d0-477d-a2f7-e5ef814cc75d",5712580503257,DKK,8,6,2,25,14,each,2026-03-27 07:01:43,2026-04-30 21:59:59,2026-03-27 17:40:09,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5704000516145,GRILLPØLSER LANGELÆNDER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580502199,DKK,49.95,26,23.95,47.95,1,each,2026-03-26 15:12:25,2026-03-30 21:59:59,2026-03-27 18:40:18,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
8002710415855,STRACCIATELLA ZANETTI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580502328,DKK,24.95,13,11.95,47.9,1,each,2026-03-26 15:20:31,2026-03-29 21:59:59,2026-03-27 18:40:18,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5715775000791,PERSILLE PESTO LA CAMPAGNA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580502427,DKK,17.02,11,6.02,35.37,1,each,2026-03-26 15:26:22,2026-03-29 21:59:59,2026-03-27 19:40:29,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5704080956428,STJERNEHAPS 3-STJERNET,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2925a8dc-27ed-4ed2-9ddc-388558b08003",5712580768502,DKK,25,13,12,48,154,each,2026-03-18 17:21:39,2026-03-31 21:59:59,2026-03-27 20:55:31,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5707196155464,GRILLPØLSER M/OST STEFF HOULBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ca65d29e07f79da0d30a7d816e3ec67b",5712580502410,DKK,38.95,20,18.95,48.65,2,each,2026-03-26 15:25:21,2026-03-30 21:59:59,2026-03-27 20:55:31,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5712875439957,FLADBRØD LIBA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/135146dbdfd97f2917218fed438d8598",5712580502809,DKK,11.01,8,3.01,27.34,1,each,2026-03-27 04:05:32,2026-03-30 21:59:59,2026-03-27 21:10:35,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
5701205010232,KERNEGLØD LEVEBRØD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a7815ba6e721a0a299bc602b1ad8f54",5712580502830,DKK,13.95,11,2.95,21.15,3,each,2026-03-27 04:10:36,2026-03-28 22:59:59,2026-03-28 06:14:40,97df1790-97f6-4903-9866-6e420fb4942c,Netto Danmarksgd. Aalborg,netto,57.0452944,9.9240485,Danmarksgade 41,Aalborg,9000,DK,07:00-23:00,07:00-23:00
